
[Name]
parachute_model_surface

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
1.96026061e-02, -4.64199066e-01, 2.33663842e-02, -4.54346746e-01
-2.36763675e-02, -4.64377165e-01, -1.92270540e-02, 4.94781733e+00
3.04744486e-02, -4.63904530e-01, 1.24818634e-03, 9.93563652e+00
3.02556660e-02, -4.64273453e-01, 3.85288638e-03, 9.58369637e+00
-1.26260789e-02, -4.64245737e-01, 2.77638640e-02, -1.42460623e+01
-1.84527487e-02, -5.01770973e-01, 2.42846869e-02, -6.17958498e+00
-4.80992766e-03, -4.64340597e-01, 3.01183444e-02, -2.07820835e+01
3.98190552e-03, -4.63912040e-01, -3.02389562e-02, -1.89967327e+01
2.95688882e-02, -4.64365512e-01, 7.47869257e-03, 9.73710155e+00
-2.98570283e-02, -4.64306593e-01, -6.22959901e-03, 2.05151157e+01
3.02522369e-02, -4.64274764e-01, -3.87971615e-03, 9.84178352e+00
1.95497740e-02, -4.64194953e-01, -2.34106034e-02, -2.44912815e+00
-1.92560516e-02, -4.64358479e-01, -2.36527901e-02, -3.91689110e+00
3.86019237e-03, -5.01745224e-01, 3.02547347e-02, -2.38590946e+01
1.72733199e-02, -4.64377403e-01, 2.51372717e-02, -4.25919390e+00
-3.04393172e-02, -4.64273691e-01, -1.92300603e-03, 2.21722126e+01
2.35060006e-02, -4.64359939e-01, 1.94349680e-02, 4.39008570e+00
2.34766901e-02, -4.64359224e-01, -1.94703639e-02, 2.96347404e+00
2.57201288e-02, -5.01772940e-01, 1.63928326e-02, -2.17556071e+00
-2.61779428e-02, -4.64381427e-01, -1.56513695e-02, 1.06858416e+01
-2.83612078e-03, -4.64202791e-01, 3.03678513e-02, -2.05475616e+01
4.05810820e-03, -4.63913977e-01, 3.02288234e-02, -1.83135700e+01
-3.01166456e-02, -4.64331359e-01, 4.82054567e-03, 2.07957382e+01
2.11409684e-02, -5.01778603e-01, -2.19843015e-02, -6.90302324e+00
8.95255595e-04, -4.64268863e-01, -3.04868594e-02, -2.09546146e+01
-2.64087860e-02, -4.64192271e-01, 1.52586382e-02, 1.18048773e+01
-8.28226749e-03, -4.64352846e-01, -2.93539446e-02, -1.81288605e+01
2.45682895e-02, -4.64335293e-01, -1.80734377e-02, 4.50599051e+00
3.97399394e-03, -5.01749635e-01, -3.02399974e-02, -2.43111172e+01
2.84933168e-02, -4.64371413e-01, 1.08802980e-02, 9.50478363e+00
-3.02078035e-02, -4.64319050e-01, 4.21172939e-03, 2.11613979e+01
-1.31734479e-02, -4.64358419e-01, 2.75083687e-02, -1.42841368e+01
3.04378625e-02, -5.01785517e-01, 1.94591132e-03, -1.14405699e-01
-8.20081495e-03, -4.64375883e-01, 2.93768048e-02, -1.88977642e+01
2.38118675e-02, -4.64331239e-01, 1.90589875e-02, 4.77996111e+00
2.39984561e-02, -4.64223534e-01, -1.88235007e-02, 4.11005020e+00
8.64336081e-03, -4.64335054e-01, 2.92496551e-02, -1.61195621e+01
2.24734563e-03, -4.64370430e-01, -3.04170921e-02, -2.08420792e+01
-2.73378268e-02, -4.64310408e-01, 1.35238040e-02, 1.33258209e+01
-3.04999966e-02, -4.64203298e-01, -1.53540786e-05, 2.26440144e+01
-2.90060346e-03, -4.64202434e-01, -3.03617604e-02, -1.98352451e+01
-2.10140310e-02, -4.64310169e-01, 2.21056677e-02, -1.58782470e+00
2.99964976e-02, -4.64299321e-01, 5.51906927e-03, 9.59597683e+00
2.90773413e-03, -4.64385569e-01, 3.03610787e-02, -2.05110378e+01
-2.71053370e-02, -4.64407921e-01, 1.39839472e-02, 1.22339478e+01
1.27031712e-03, -4.64364558e-01, -3.04735340e-02, -2.08702374e+01
1.72119066e-02, -4.64378625e-01, -2.51793619e-02, -6.33469629e+00
3.04949377e-02, -5.01787066e-01, 5.55665465e-04, 1.89579502e-01
-3.36984848e-03, -5.01766682e-01, 3.03132664e-02, -2.34147472e+01
-1.00166770e-02, -4.64330852e-01, -2.88082659e-02, -1.66108360e+01
2.27006804e-02, -5.01733422e-01, 2.03698091e-02, -4.63353395e+00
1.65983345e-02, -5.01725018e-01, -2.55879909e-02, -1.36172485e+01
2.42548231e-02, -4.64323461e-01, -1.84919871e-02, 4.19183397e+00
-2.42243409e-02, -5.01762927e-01, 1.85319018e-02, 6.56465101e+00
2.04342920e-02, -5.01749218e-01, -2.26426516e-02, -8.34374905e+00
2.45046876e-02, -5.01773119e-01, 1.81595795e-02, -2.95952129e+00
-2.82073412e-02, -5.01774549e-01, -1.16015477e-02, 1.74602604e+01
1.35698903e-03, -4.64324236e-01, 3.04697976e-02, -2.09617119e+01
2.37792004e-02, -4.64331061e-01, -1.90997291e-02, 3.62535977e+00
-2.52322741e-02, -4.64536518e-01, -1.71342455e-02, 7.96035528e+00
2.51754429e-02, -4.64367151e-01, 1.72176398e-02, 6.11659002e+00
-9.11391713e-03, -4.64303434e-01, -2.91064698e-02, -1.75890694e+01
-2.43720524e-02, -5.01765966e-01, -1.83372051e-02, 7.33157778e+00
6.25646813e-03, -5.01782119e-01, 2.98514087e-02, -2.25978394e+01
-1.39961042e-03, -4.64384407e-01, 3.04678697e-02, -2.12269917e+01
-9.96095035e-03, -4.64352012e-01, 2.88275816e-02, -1.74117069e+01
-2.88460273e-02, -4.64365423e-01, 9.90740862e-03, 1.73067188e+01
-2.73415223e-02, -4.64346349e-01, -1.35163320e-02, 1.37842178e+01
-2.89408714e-02, -5.01787186e-01, 9.62683558e-03, 1.93628635e+01
2.57372651e-02, -5.01765192e-01, -1.63659174e-02, -1.85585725e+00
2.67143957e-02, -4.64378327e-01, 1.47170341e-02, 7.70494223e+00
-7.06340559e-03, -5.01796603e-01, -2.96708327e-02, -2.12137966e+01
3.04443073e-02, -5.01783550e-01, -1.84232090e-03, 6.99979067e-02
3.01985145e-02, -4.64388251e-01, 4.27781790e-03, 9.56816101e+00
-2.45956108e-02, -4.64393616e-01, -1.80362407e-02, 6.65794134e+00
-2.13570017e-02, -4.64329034e-01, -2.17744932e-02, 7.92617425e-02
-2.81114690e-02, -5.01767397e-01, 1.18319644e-02, 1.70001087e+01
-2.39516702e-02, -5.01748204e-01, 1.88829955e-02, 5.92363739e+00
-2.30153580e-03, -4.64350879e-01, 3.04130390e-02, -2.11664371e+01
-1.56862438e-02, -4.64375585e-01, 2.61570606e-02, -1.04875937e+01
-2.39726994e-03, -4.64313537e-01, -3.04056425e-02, -2.04827423e+01
-1.48086192e-03, -4.64480460e-01, -3.04640289e-02, -2.14934063e+01
-1.35789150e-02, -4.64300036e-01, 2.73104943e-02, -1.35508471e+01
9.46688745e-03, -4.64374930e-01, 2.89935861e-02, -1.55253019e+01
3.01948600e-02, -4.64389056e-01, -4.30354057e-03, 9.80927753e+00
-2.55380608e-02, -4.64265049e-01, -1.66750550e-02, 9.29003811e+00
-1.57611221e-02, -4.64348644e-01, -2.61120107e-02, -9.40945911e+00
3.00699007e-02, -4.64381099e-01, 5.10402909e-03, 9.58833599e+00
2.79367510e-02, -4.64360297e-01, -1.22387912e-02, 8.33989239e+00
-8.76428280e-03, -4.64377701e-01, -2.92136502e-02, -1.80792255e+01
-1.95760429e-02, -4.64209646e-01, 2.33886428e-02, -3.35079694e+00
3.04959416e-02, -4.64364320e-01, 4.97561123e-04, 9.88853073e+00
-2.96638943e-02, -4.64376569e-01, -7.09249265e-03, 1.97597084e+01
-1.99701078e-02, -4.64390904e-01, 2.30530854e-02, -3.51012969e+00
1.47000514e-02, -4.64370012e-01, -2.67237443e-02, -1.01801395e+01
-2.53995974e-02, -4.64296609e-01, 1.68852154e-02, 8.60024834e+00
1.74916093e-03, -4.64384317e-01, -3.04498021e-02, -2.09564342e+01
-3.04798465e-02, -5.01731396e-01, 1.10859575e-03, 2.39079952e+01
3.04957628e-02, -4.64357227e-01, -5.08438272e-04, 9.81780529e+00
1.13558825e-02, -5.01760244e-01, 2.83071361e-02, -1.86971149e+01
1.59454700e-02, -4.64361668e-01, -2.59998459e-02, -8.29454613e+00
-1.22193061e-02, -4.64382023e-01, -2.79452782e-02, -1.42377958e+01
-1.39337881e-02, -4.64366496e-01, -2.71311551e-02, -1.23839121e+01
1.82993908e-03, -4.64543641e-01, 3.04450542e-02, -2.11807423e+01
3.42276366e-03, -5.01754224e-01, 3.03073376e-02, -2.40867004e+01
-4.56062704e-03, -5.01742303e-01, -3.01571004e-02, -2.28200092e+01
-1.81725342e-02, -4.64290053e-01, -2.44950820e-02, -5.31301785e+00
2.73264032e-02, -4.64398354e-01, 1.35468701e-02, 8.41157246e+00
-2.45023761e-02, -4.64329034e-01, 1.81626976e-02, 6.28758240e+00
9.96351615e-03, -4.64365870e-01, 2.88266949e-02, -1.47657690e+01
1.47736659e-02, -4.64389563e-01, 2.66831182e-02, -8.20909023e+00
2.20870711e-02, -5.01719058e-01, 2.10335758e-02, -5.33053589e+00
-2.88640950e-02, -4.64367419e-01, -9.85464454e-03, 1.75724888e+01
-2.66734529e-02, -4.64376271e-01, -1.47911096e-02, 1.20207062e+01
2.45938227e-02, -4.64362413e-01, 1.80386789e-02, 5.47867632e+00
2.99214609e-02, -4.64353800e-01, 5.91237890e-03, 9.61136532e+00
-6.52898755e-03, -5.01766741e-01, -2.97929924e-02, -2.19633884e+01
2.89833378e-02, -5.01757264e-01, 9.49821714e-03, -2.70095992e+00
-2.71304846e-02, -4.64412540e-01, -1.39350947e-02, 1.29478731e+01
-3.04723196e-02, -5.01728952e-01, -1.29912724e-03, 2.39285812e+01
-2.10534185e-02, -4.64269370e-01, -2.20681578e-02, -2.32454807e-01
2.30119508e-02, -4.64389682e-01, 2.00174954e-02, 3.67534733e+00
2.06836760e-02, -5.01712799e-01, 2.24150755e-02, -7.19384623e+00
2.30177548e-02, -4.64370459e-01, -2.00108215e-02, 2.48713756e+00
1.92245953e-02, -4.64381486e-01, 2.36783642e-02, -1.17699897e+00
1.21608591e-02, -4.64307636e-01, -2.79707629e-02, -1.32000074e+01
6.69129705e-03, -5.01765013e-01, 2.97569577e-02, -2.24284496e+01
-1.84017839e-03, -4.64313537e-01, 3.04444376e-02, -2.10955677e+01
-1.93214021e-03, -4.64270800e-01, -3.04387398e-02, -2.08097458e+01
2.73140352e-02, -4.64404076e-01, -1.35717904e-02, 7.49516249e+00
2.66964491e-02, -4.64388907e-01, -1.47495624e-02, 6.93726015e+00
-3.63767124e-03, -5.01727402e-01, -3.02822944e-02, -2.33799267e+01
-2.66415644e-02, -4.64368850e-01, 1.48484698e-02, 1.14511995e+01
-2.27086600e-02, -4.64301080e-01, 2.03609131e-02, 2.07174540e+00
-2.58526616e-02, -4.64392692e-01, -1.61830131e-02, 9.83794403e+00
-2.92091426e-02, -5.01790702e-01, -8.77929386e-03, 2.03270397e+01
3.01324967e-02, -4.64392006e-01, -4.72044945e-03, 9.82395840e+00
2.83049792e-02, -4.64390993e-01, -1.13612572e-02, 8.66552448e+00
-9.52186808e-03, -4.64379877e-01, -2.89755762e-02, -1.74957409e+01
1.91839468e-02, -4.64372754e-01, -2.37113107e-02, -3.14922738e+00
-3.04372255e-02, -4.64427143e-01, 1.95585471e-03, 2.13344574e+01
-2.96551622e-02, -4.64386523e-01, 7.12891063e-03, 1.93479786e+01
3.04840598e-02, -5.01771390e-01, -9.85944644e-04, 1.83505401e-01
-7.25968694e-03, -4.64379966e-01, 2.96234190e-02, -1.94309673e+01
6.87913923e-03, -5.01766145e-01, -2.97140963e-02, -2.29933701e+01
-1.68991629e-02, -4.64388996e-01, -2.53903195e-02, -8.14477158e+00
-1.09080123e-02, -4.64374542e-01, 2.84827184e-02, -1.64499397e+01
-2.97562890e-02, -4.64394510e-01, 6.69427030e-03, 1.95518379e+01
3.04672606e-02, -5.01770616e-01, -1.41282065e-03, 1.35888994e-01
-4.09883633e-03, -5.01748681e-01, -3.02233286e-02, -2.32113171e+01
2.40347199e-02, -4.64222610e-01, 1.87771749e-02, 4.84215260e+00
-2.56438963e-02, -4.64388341e-01, 1.65118333e-02, 8.92214775e+00
3.01374085e-02, -4.64394331e-01, 4.68898518e-03, 9.57755852e+00
-1.21689970e-02, -4.64389265e-01, 2.79672220e-02, -1.52644119e+01
-2.91077476e-02, -5.01756072e-01, 9.10983142e-03, 1.99261799e+01
3.04621756e-02, -5.01767218e-01, 1.51852588e-03, 1.78556144e-03
-2.21073423e-02, -4.64518607e-01, -2.10122690e-02, 9.74023402e-01
-9.09957755e-03, -4.64390069e-01, 2.91109551e-02, -1.79183788e+01
1.80808511e-02, -4.64359492e-01, 2.45628338e-02, -2.98100948e+00
-1.39474496e-02, -4.64386076e-01, 2.71241348e-02, -1.34063797e+01
7.09200324e-03, -4.64394629e-01, -2.96640098e-02, -1.85287228e+01
2.81070918e-02, -4.64343131e-01, 1.18423561e-02, 9.17756271e+00
3.04815229e-02, -5.01726627e-01, 1.06151635e-03, 7.01314211e-02
1.09189330e-02, -4.64435577e-01, -2.84785349e-02, -1.49927788e+01
-2.07326170e-02, -4.64386642e-01, -2.23698150e-02, -1.37737942e+00
4.74506477e-03, -4.64372128e-01, -3.01286299e-02, -1.97754116e+01
2.42684260e-02, -4.64347064e-01, 1.84741318e-02, 4.90690279e+00
-1.18441563e-02, -4.64278102e-01, -2.81063337e-02, -1.44211760e+01
6.43200707e-03, -5.01762331e-01, -2.98140794e-02, -2.32975082e+01
2.92527303e-02, -4.64278519e-01, 8.63294490e-03, 9.82128048e+00
-2.61596534e-02, -4.64378953e-01, 1.56819187e-02, 1.01559420e+01
-1.80999041e-02, -4.64313060e-01, 2.45487988e-02, -6.43287277e+00
2.20875125e-02, -4.64444518e-01, -2.10331120e-02, 7.22674549e-01
2.92454902e-02, -4.64392215e-01, -8.65744427e-03, 9.46515179e+00
-6.27828203e-03, -5.01761973e-01, 2.98468284e-02, -2.18765965e+01
2.21135318e-02, -4.64413285e-01, 2.10057553e-02, 2.58199167e+00
-2.97642611e-02, -4.64392126e-01, -6.65874174e-03, 1.98655682e+01
-2.79517733e-02, -4.64367360e-01, 1.22044422e-02, 1.46351423e+01
-4.27426305e-03, -5.01754642e-01, 3.01990174e-02, -2.32676792e+01
-1.09844264e-02, -4.64347988e-01, -2.84533370e-02, -1.57395744e+01
-8.68474692e-03, -4.64401633e-01, 2.92373933e-02, -1.86959400e+01
2.88373604e-02, -4.64381456e-01, 9.93260369e-03, 9.63687897e+00
-2.39722431e-02, -4.64419484e-01, 1.88568700e-02, 4.64516830e+00
4.40478744e-03, -5.01751959e-01, -3.01802568e-02, -2.41832676e+01
-3.84238595e-03, -5.01753509e-01, 3.02570015e-02, -2.37380009e+01
5.80553804e-03, -4.64369655e-01, 2.99423747e-02, -1.89014759e+01
3.04365791e-02, -4.64411914e-01, -1.96588831e-03, 9.74743176e+00
-9.52056609e-03, -4.64279205e-01, 2.89760046e-02, -1.76138725e+01
2.27827821e-02, -5.01720369e-01, -2.02779397e-02, -4.78148079e+00
-1.61469597e-02, -4.64328110e-01, -2.58751940e-02, -9.32249928e+00
-2.90466361e-02, -5.01755774e-01, -9.30284709e-03, 1.99876633e+01
-1.48282237e-02, -4.64380801e-01, 2.66528390e-02, -1.18604078e+01
2.10801642e-02, -4.64392036e-01, 2.20426116e-02, 1.31159198e+00
-1.14772860e-02, -4.64386314e-01, -2.82581300e-02, -1.54601831e+01
-2.27177162e-02, -4.64384764e-01, -2.03508083e-02, 2.89386344e+00
-2.79774945e-02, -4.64388669e-01, -1.21453637e-02, 1.51291933e+01
2.54634377e-02, -4.64418143e-01, 1.67887863e-02, 6.36555910e+00
-2.06996463e-02, -4.64397937e-01, 2.24003270e-02, -2.42003155e+00
2.10580528e-02, -4.64393169e-01, -2.20637359e-02, -4.92280215e-01
3.04382779e-02, -4.64412272e-01, 1.93940569e-03, 9.79844570e+00
1.80312991e-02, -4.64358807e-01, -2.45992336e-02, -5.07153988e+00
1.14855021e-02, -4.64374185e-01, 2.82547921e-02, -1.26804438e+01
-2.81638373e-02, -4.64334100e-01, 1.17067620e-02, 1.53360243e+01
2.03177929e-02, -5.01725912e-01, 2.27472503e-02, -7.89324617e+00
1.99560560e-02, -4.64392543e-01, -2.30652522e-02, -2.20426345e+00
1.64517220e-02, -4.64410037e-01, 2.56825015e-02, -5.61142683e+00
-7.30828149e-03, -4.64377195e-01, -2.96114683e-02, -1.90899639e+01
1.67938676e-02, -4.64418799e-01, -2.54600868e-02, -7.11855936e+00
1.68548319e-02, -4.64418381e-01, 2.54197679e-02, -5.02910042e+00
-2.58827023e-02, -4.64428157e-01, 1.61349233e-02, 9.36428165e+00
1.84666160e-02, -4.64393049e-01, 2.42741443e-02, -2.54836655e+00
-2.90011205e-02, -4.64390039e-01, -9.44378134e-03, 1.77247829e+01
3.25369299e-03, -4.64384854e-01, -3.03259548e-02, -2.06436367e+01
-2.04163436e-02, -4.64393348e-01, -2.26588380e-02, -2.06930804e+00
2.83078719e-02, -4.64385152e-01, 1.13540459e-02, 9.33889103e+00
-2.68813875e-02, -4.64427143e-01, 1.44097554e-02, 1.18030481e+01
1.99993327e-02, -4.64390129e-01, 2.30277386e-02, -1.26171812e-01
-6.25387114e-03, -4.64351535e-01, -2.98519526e-02, -1.92334251e+01
-6.73843734e-03, -5.01754045e-01, 2.97463182e-02, -2.19204922e+01
-1.84566118e-02, -4.64401871e-01, 2.42817532e-02, -6.41924143e+00
-1.61306374e-02, -4.64395791e-01, 2.58853734e-02, -1.05490904e+01
-3.31771863e-03, -4.64389235e-01, 3.03190164e-02, -2.10661983e+01
2.57434007e-02, -4.64371204e-01, 1.63562614e-02, 6.75322294e+00
-2.91580725e-02, -4.64337826e-01, -8.94744508e-03, 1.83176746e+01
1.09292381e-02, -4.64385837e-01, 2.84745824e-02, -1.36217232e+01
1.63746439e-02, -4.64439422e-01, -2.57317126e-02, -7.75707388e+00
-2.03556698e-02, -4.64410245e-01, 2.27133594e-02, -2.88591385e+00
-2.69226637e-02, -4.64396089e-01, -1.43324882e-02, 1.23406763e+01
-6.26223721e-03, -4.64363784e-01, 2.98501998e-02, -1.98066349e+01
-1.64982937e-02, -4.64421719e-01, 2.56526079e-02, -9.54982853e+00
-2.24674605e-02, -4.64327097e-01, -2.06267610e-02, 2.57689762e+00
7.17015658e-03, -4.64393109e-01, 2.96452176e-02, -1.79469090e+01
2.24076435e-02, -5.01723826e-01, 2.06917282e-02, -4.95872736e+00
-1.48623912e-02, -4.64376390e-01, -2.66338009e-02, -1.11569872e+01
-1.65131707e-02, -4.64404434e-01, -2.56430339e-02, -8.96256733e+00
2.07666755e-02, -5.01717687e-01, -2.23382004e-02, -7.85312796e+00
3.41771124e-03, -4.64410812e-01, 3.03079076e-02, -2.01609821e+01
-1.85112897e-02, -4.64376450e-01, -2.42400952e-02, -5.23928404e+00
4.81581409e-03, -4.64392483e-01, 3.01174037e-02, -1.93738270e+01
-1.91986300e-02, -4.64384586e-01, 2.36994214e-02, -4.74631882e+00
-3.38180643e-03, -4.64390934e-01, -3.03119346e-02, -2.06340008e+01
-1.18194120e-02, -4.64329898e-01, 2.81167477e-02, -1.52135897e+01
-2.23991275e-02, -4.64393318e-01, 2.07009465e-02, 1.22372627e+00
1.17611606e-02, -4.64392185e-01, -2.81411633e-02, -1.37804413e+01
2.07278002e-02, -4.64457542e-01, 2.23742779e-02, 7.40285695e-01
1.84049290e-02, -4.64316308e-01, -2.43209507e-02, -4.48991966e+00
2.54262723e-02, -4.64384168e-01, -1.68450195e-02, 5.52399588e+00
-6.70935819e-03, -4.64409292e-01, 2.97528915e-02, -1.99540710e+01
-1.43565778e-02, -4.64408696e-01, 2.69098245e-02, -1.27933512e+01
1.87860616e-02, -4.64407802e-01, -2.40277741e-02, -4.03035975e+00
-1.88622400e-02, -4.64388609e-01, -2.39680186e-02, -5.05666351e+00
1.42305847e-02, -4.64348495e-01, -2.69766655e-02, -1.07223434e+01
2.91448087e-02, -4.64379370e-01, 8.99056066e-03, 9.76287746e+00
2.69118026e-02, -4.64414448e-01, 1.43528720e-02, 7.90136099e+00
2.06659362e-02, -4.64428782e-01, -2.24314313e-02, -1.09847021e+00
1.88386831e-02, -4.64409858e-01, 2.39865389e-02, -1.92110026e+00
-4.05660190e-04, -4.64260101e-01, 3.04973032e-02, -2.05798054e+01
2.27049459e-02, -4.64423597e-01, -2.03650538e-02, 1.96231747e+00
2.03607529e-02, -4.64471757e-01, 2.27088034e-02, 2.67252177e-01
-1.14017231e-02, -4.64414418e-01, 2.82887034e-02, -1.59646912e+01
1.43689383e-02, -4.64376956e-01, 2.69032270e-02, -8.73284626e+00
-2.81815045e-02, -4.64336902e-01, -1.16641698e-02, 1.59284716e+01
-3.04956939e-02, -4.64400172e-01, 5.12512343e-04, 2.16303425e+01
2.91243754e-02, -4.64408666e-01, -9.05652996e-03, 9.36409378e+00
-3.04960161e-02, -4.64384824e-01, -4.92983905e-04, 2.19039307e+01
2.68948507e-02, -4.64426190e-01, -1.43846115e-02, 7.10562325e+00
-2.89847273e-02, -4.64392275e-01, 9.49397869e-03, 1.73559837e+01
2.57231239e-02, -4.64351207e-01, -1.63881332e-02, 5.95525932e+00
-2.40048282e-02, -4.64422226e-01, -1.88153740e-02, 5.44470787e+00
2.71204300e-02, -4.64430660e-01, 1.39546525e-02, 8.09013271e+00
2.90021691e-02, -4.64412242e-01, 9.44055989e-03, 9.72861481e+00
2.81288680e-02, -4.64419574e-01, -1.17905373e-02, 8.48646259e+00
-2.42375582e-02, -4.64408368e-01, 1.85146090e-02, 5.51192856e+00
2.23981999e-02, -4.64440465e-01, -2.07019486e-02, 1.34181368e+00
-2.91454867e-02, -4.64342177e-01, 8.98835901e-03, 1.80337505e+01
-1.88177954e-02, -4.64404762e-01, 2.40029283e-02, -5.57773638e+00
2.89880335e-02, -4.64403540e-01, -9.48387571e-03, 9.20096970e+00
1.13582872e-02, -4.64449406e-01, -2.83061713e-02, -1.41529961e+01
-6.76653534e-03, -4.64395612e-01, -2.97399405e-02, -1.95239735e+01
-1.44115202e-02, -4.64398414e-01, -2.68804412e-02, -1.21737413e+01
2.71056574e-02, -4.64440495e-01, -1.39833232e-02, 7.27720022e+00
2.27234978e-02, -4.64425445e-01, 2.03443523e-02, 3.30341697e+00
2.24265736e-02, -4.64436680e-01, 2.06712075e-02, 2.92938995e+00
4.03069513e-04, -4.64278936e-01, 3.04973368e-02, -2.05512333e+01
-2.42841654e-02, -4.64426428e-01, -1.84534360e-02, 5.85613060e+00
2.03221049e-02, -4.64420140e-01, -2.27433965e-02, -1.68782961e+00
7.49012316e-03, -4.24047679e-01, 1.02800736e-02, -1.81208725e+01
6.28402643e-03, -4.64431942e-01, 2.98456196e-02, -1.83238087e+01
6.91925036e-03, -4.24047679e-01, 1.06972866e-02, -1.91083374e+01
-6.96799578e-03, -4.24047679e-01, -1.06412806e-02, -7.45873404e+00
-3.04643251e-02, -4.64387983e-01, -1.47476583e-03, 2.17348537e+01
-3.02949715e-02, -5.01514137e-01, 3.53053864e-03, 2.34046574e+01
-1.16168391e-02, -4.24047679e-01, -5.17953001e-03, 1.11309404e+01
-7.46986829e-03, -4.24047679e-01, 1.02956602e-02, -1.89212055e+01
-1.27134211e-02, -4.24047679e-01, -5.15393389e-04, 1.92303715e+01
-3.02771404e-02, -5.01473248e-01, -3.68032861e-03, 2.35971317e+01
6.67410484e-03, -4.64401901e-01, -2.97608189e-02, -1.87214222e+01
-7.55088823e-03, -4.24047679e-01, -1.02290204e-02, -6.77928591e+00
-1.24796312e-02, -4.24047679e-01, -2.42283335e-03, 1.77208004e+01
-5.99628221e-03, -4.24047679e-01, 1.12275789e-02, -2.36131287e+01
1.04968995e-02, -4.24047679e-01, -7.18342327e-03, -1.39315939e+00
4.31605475e-03, -4.24047679e-01, 1.19654546e-02, -1.80620365e+01
-3.17999232e-03, -4.24047679e-01, -1.23057012e-02, -3.54271698e+00
-3.03587709e-02, -5.01353025e-01, 2.93173129e-03, 2.37005215e+01
1.08378371e-02, -4.24047679e-01, -6.65855315e-03, -1.37322772e+00
-5.45859197e-03, -4.24047679e-01, 1.14887701e-02, -2.45603104e+01
5.60869789e-03, -4.24047679e-01, -1.14360731e-02, -1.15616906e+00
-3.03353500e-02, -5.01328886e-01, -3.16490163e-03, 2.38201904e+01
5.03415335e-03, -4.24047679e-01, -1.16883032e-02, -1.94440520e+00
-1.25916954e-02, -4.24047679e-01, -1.80900877e-03, 1.83082066e+01
-1.72049478e-02, -5.01319468e-01, 2.51841191e-02, -8.23009109e+00
-7.97183253e-03, -4.24047679e-01, 9.85261425e-03, -1.68112812e+01
4.37473366e-03, -4.24047679e-01, -1.19440276e-02, -2.45500517e+00
1.27012758e-02, -4.24047679e-01, 6.22185587e-04, -4.25370646e+00
3.04630678e-02, -4.64396656e-01, -1.50052644e-03, 9.75112438e+00
6.73623150e-03, -4.64408189e-01, 2.97468193e-02, -1.81842823e+01
-3.25051253e-03, -4.24047679e-01, 1.22414473e-02, -2.49313049e+01
3.04642431e-02, -4.64398503e-01, 1.47644186e-03, 9.85770130e+00
2.75720819e-03, -4.24047679e-01, -1.23759154e-02, -2.53847694e+00
2.97596157e-02, -5.01349509e-01, -6.67946553e-03, -1.67688286e+00
-3.04823760e-02, -4.64421183e-01, -1.03672023e-03, 2.15782223e+01
-1.27269560e-02, -4.24047679e-01, 1.21623896e-04, 1.91987019e+01
1.26631688e-02, -4.24047679e-01, 1.29270204e-03, -4.70784092e+00
-3.03873569e-02, -5.01409590e-01, -2.61888886e-03, 2.38706417e+01
