ds,AutoNHITS,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90
31746,0.0080956295,0.0082767755,0.008909985,0.011358455,0.0084426105
31747,-0.06593433,-0.06663633,-0.06905818,-0.065114334,-0.06561475
31748,-0.046143577,-0.045515418,-0.044209275,-0.046820678,-0.045210533
31749,0.050781794,0.051590286,0.053077195,0.05222954,0.05073701
31750,0.072009854,0.07112032,0.06968242,0.07312533,0.07132236
31751,-0.0024620444,-0.0029708296,-0.004704416,-0.0039272904,-0.0042563975
31752,-0.044345647,-0.043914616,-0.044475347,-0.045322612,-0.0446053
31753,-0.032119945,-0.033220515,-0.031172395,-0.030841574,-0.03241667
31754,0.0342668,0.034229636,0.03327416,0.03639482,0.034572035
31755,0.0774822,0.08098975,0.077911176,0.0787464,0.07982078
31756,0.003691256,0.0021997727,0.004175544,0.0041686185,0.0038382635
31757,-0.06406927,-0.069427356,-0.06829552,-0.063681655,-0.06887914
31758,-0.038802814,-0.03925413,-0.039401457,-0.04091408,-0.039008662
31759,0.048116907,0.04771474,0.04830955,0.048051685,0.048637725
31760,0.06718677,0.064944714,0.0643608,0.069783546,0.063332856
31761,0.004076138,0.0021737367,0.002616465,0.0026844293,0.0019320846
31762,-0.05412045,-0.0561995,-0.056997646,-0.05755008,-0.05532974
31763,-0.038140923,-0.041679174,-0.043220602,-0.04244604,-0.041687656
31764,0.049275804,0.04834292,0.05143089,0.04913271,0.047994234
31765,0.06587413,0.0654472,0.06961636,0.064908914,0.06715349
31766,0.005310707,0.002751805,0.0022499934,0.002583772,0.0034588426
31767,-0.055645563,-0.058379702,-0.05927135,-0.057909384,-0.058927648
31768,-0.039845787,-0.042438656,-0.04252652,-0.043792926,-0.04241135
31769,0.048934795,0.049134947,0.04716725,0.048803084,0.04864318
31770,0.065737195,0.06482678,0.061914984,0.065025926,0.06387496
31771,0.0035866797,0.0036444813,0.0017180592,0.0030836686,0.0027490035
31772,-0.061259333,-0.059650645,-0.06223675,-0.06283818,-0.059454232
31773,-0.041807327,-0.04147929,-0.044577334,-0.044789806,-0.04027409
31774,0.049692757,0.050009906,0.049711112,0.049950775,0.04842417
31775,0.06296093,0.06254963,0.06403084,0.06257196,0.06263003
31776,0.0034352094,0.0034767836,0.003454417,0.0020059496,0.006241843
31777,-0.05862333,-0.057528183,-0.060793698,-0.059093535,-0.058655307
31778,-0.04043316,-0.040079683,-0.04073663,-0.041295648,-0.03942415
31779,0.046104014,0.045395464,0.04724972,0.046462465,0.046746492
31780,0.072767414,0.076614484,0.072903864,0.07369861,0.07550472
31781,0.0024784077,0.0029886253,0.0033525918,0.0020924099,0.0051148348
31782,-0.07285066,-0.076104835,-0.07173227,-0.07413043,-0.07611368
31783,-0.028128847,-0.028678507,-0.028471038,-0.02915284,-0.028777093
31784,0.037966684,0.037318558,0.037540287,0.038553953,0.04051283
31785,0.049325436,0.050914362,0.051671267,0.05043024,0.051276788
31786,0.0071579516,0.008658588,0.00985238,0.009326331,0.008555457
31787,-0.06753618,-0.062215105,-0.06596528,-0.06788224,-0.06434665
31788,-0.044635378,-0.04384236,-0.04290184,-0.04503728,-0.045821022
31789,0.05239278,0.050815746,0.053321727,0.053801876,0.048648063
31790,0.07075603,0.077833205,0.072371244,0.071177505,0.07535184
31791,-0.002349399,-0.0001578778,-0.0016103908,-0.0025597066,-0.0025830865
31792,-0.041120052,-0.04452361,-0.043226294,-0.04274322,-0.048743352
31793,-0.030284181,-0.03216864,-0.03284946,-0.032539934,-0.03407581
31794,0.03394337,0.03724651,0.035178855,0.037078723,0.036279604
31795,0.0771392,0.080312714,0.08427699,0.086751826,0.08080971
31796,0.004695732,0.00468567,0.0022974089,0.005087994,0.0017134841
31797,-0.06520762,-0.06169126,-0.06859825,-0.06839488,-0.06708621
31798,-0.03823691,-0.03834527,-0.038657606,-0.036708467,-0.04012295
31799,0.048963428,0.048103154,0.046667233,0.04970275,0.04651086
31800,0.06522931,0.068073004,0.06709418,0.06599666,0.06622361
31801,0.0034493208,0.0036502779,0.0024952143,0.0024605691,0.0026979297
31802,-0.054908305,-0.056416318,-0.05465724,-0.0536457,-0.057603687
31803,-0.03979656,-0.04173797,-0.04554602,-0.040928982,-0.041838847
31804,0.047954626,0.048378475,0.049826242,0.04853548,0.048971612
31805,0.06561695,0.065292135,0.07322997,0.073072605,0.063900575
31806,0.004314903,0.003936399,0.0034663975,0.004170025,0.004761532
31807,-0.05631789,-0.056343704,-0.057202905,-0.06074603,-0.05548653
31808,-0.039222658,-0.04068123,-0.040269166,-0.03940863,-0.042328186
31809,0.04864836,0.049831007,0.051418427,0.0510381,0.04936231
31810,0.066927865,0.06549479,0.06212103,0.06483817,0.065890804
31811,0.0047497153,0.0048920177,0.0042424724,0.0023244023,0.00352142
31812,-0.060824398,-0.05724054,-0.05376272,-0.052787393,-0.05861733
31813,-0.040364437,-0.040284246,-0.043460675,-0.03908597,-0.04053446
31814,0.04978107,0.04918255,0.050047353,0.04728383,0.046800427
31815,0.062499307,0.06363803,0.06694642,0.06612097,0.06068502
31816,0.004362665,0.0056516826,0.0038664192,0.0051244795,0.003905572
31817,-0.056079954,-0.05645509,-0.06021528,-0.05724871,-0.057090558
31818,-0.037993424,-0.037721798,-0.03879627,-0.04097251,-0.04228635
31819,0.04722746,0.047216162,0.047595493,0.046919387,0.0449678
31820,0.07478503,0.07705149,0.06819295,0.071403444,0.07625754
31821,0.004888132,0.005018905,0.0037957951,0.0026848614,0.0016626492
31822,-0.07419029,-0.076983914,-0.07276961,-0.07223749,-0.07679486
31823,-0.028884336,-0.029479995,-0.031604737,-0.029963821,-0.030494899
31824,0.03933482,0.039604053,0.03929326,0.03932357,0.037064955
31825,0.048087135,0.052191943,0.049754202,0.04905334,0.050535038
31826,0.008367643,0.008829474,0.008655667,0.0098499805,0.008232623
31827,-0.06392955,-0.06352621,-0.06867986,-0.065420225,-0.067342825
31828,-0.044943348,-0.043386847,-0.045445696,-0.046296455,-0.044963446
31829,0.052285496,0.051202875,0.052911118,0.051666006,0.05074053
31830,0.07463042,0.07586515,0.0701417,0.07435327,0.07106876
31831,0.00013878942,-0.0006741509,-0.0023628548,-0.00090001523,-0.0028279647
31832,-0.040745884,-0.04396814,-0.042357653,-0.045139253,-0.04459332
31833,-0.028924376,-0.031655133,-0.03110908,-0.033010185,-0.033247426
31834,0.03498806,0.037529096,0.037770793,0.03967282,0.036046833
31835,0.07858777,0.08234972,0.0869098,0.08740725,0.08295858
31836,0.0054261484,0.0038902834,0.005648814,0.0042171516,0.003338091
31837,-0.065749,-0.06583726,-0.06898528,-0.06637575,-0.068030685
31838,-0.03856727,-0.039746255,-0.038415633,-0.038222462,-0.03906039
31839,0.04843258,0.046472117,0.048045903,0.047346607,0.04667096
31840,0.06540327,0.06562911,0.065322384,0.06693843,0.064274
31841,0.0045394897,0.0026385933,0.0030707568,0.00386405,0.002873838
31842,-0.053994812,-0.055603176,-0.05284152,-0.056929052,-0.057191923
31843,-0.040629745,-0.040930953,-0.03968535,-0.04395406,-0.04396908
31844,0.05061702,0.04919014,0.046501953,0.05135617,0.048905857
31845,0.06946661,0.067482844,0.06433372,0.07195233,0.06853863
31846,0.004998803,0.0062152594,0.0042417236,0.0036580004,0.003443988
31847,-0.05545447,-0.055240035,-0.057777863,-0.058061413,-0.059
31848,-0.03797186,-0.040490076,-0.04291821,-0.03919718,-0.04218698
31849,0.050823625,0.05020456,0.051482186,0.050347622,0.04744509
31850,0.06640099,0.06668054,0.06536525,0.067215264,0.06323058
31851,0.005547911,0.004629366,0.004061565,0.0060944892,0.0024354905
31852,-0.05606274,-0.058589928,-0.053996027,-0.057247397,-0.059020683
31853,-0.039505128,-0.039771296,-0.03850041,-0.04031036,-0.04259314
31854,0.048932426,0.051186934,0.049034655,0.052572303,0.04825376
31855,0.06426965,0.06498885,0.06452719,0.06761798,0.064152695
31856,0.0058120936,0.0056036413,0.0064707994,0.0062069744,0.0038696378
31857,-0.057173416,-0.05657029,-0.056690007,-0.05506686,-0.05903907
31858,-0.0385058,-0.036848485,-0.04004802,-0.0381834,-0.039459422
31859,0.04954865,0.048916407,0.047778357,0.049320873,0.049204394
31860,0.07098585,0.07294375,0.07449999,0.07444915,0.072364435
31861,0.0030833036,0.0054514557,0.003958881,0.00431899,0.004759766
31862,-0.064273916,-0.07181682,-0.072961815,-0.070205875,-0.06925728
31863,-0.026217714,-0.028898492,-0.028461635,-0.027717978,-0.02860877
31864,0.03501931,0.040438518,0.039744362,0.040470764,0.038328692
31865,0.049557894,0.051866576,0.048632205,0.05337192,0.049142227
31866,0.008672066,0.009137914,0.009935439,0.01124578,0.009985685
31867,-0.066936255,-0.066463456,-0.06661606,-0.06529038,-0.06849772
31868,-0.043303862,-0.04255531,-0.046369653,-0.04170443,-0.047556564
31869,0.051741134,0.054872543,0.052719984,0.054540336,0.05142931
31870,0.07190028,0.07228666,0.073173925,0.07457404,0.06864344
31871,0.0002527982,-0.0005084872,-0.00080001354,0.0005750954,-0.004088521
31872,-0.04181364,-0.039580032,-0.04376261,-0.04249257,-0.043778688
31873,-0.030252099,-0.030026674,-0.031696916,-0.029961199,-0.03151603
31874,0.037340164,0.037052423,0.037777424,0.038357824,0.034184873
31875,0.08066588,0.080448836,0.08338439,0.08006151,0.0810661
31876,0.004033708,0.0036714524,0.0042513832,0.0048076212,0.0038996153
31877,-0.061535247,-0.06667665,-0.06283652,-0.06310064,-0.07071983
31878,-0.039218083,-0.040143184,-0.03915006,-0.03876265,-0.041207887
31879,0.046247065,0.04762932,0.04597372,0.04836572,0.046012163
31880,0.06923638,0.06533295,0.06889424,0.066904664,0.06303695
31881,0.0037641674,0.0032156855,0.003439799,0.0044098645,0.00195314
31882,-0.05679789,-0.054340206,-0.05932553,-0.058821067,-0.055716068
31883,-0.042820863,-0.038933985,-0.04362832,-0.04129526,-0.040330805
31884,0.050848037,0.048520476,0.052617162,0.051864944,0.04962696
31885,0.06783508,0.06535368,0.06890747,0.06680962,0.065997176
31886,0.0030108169,0.0055720285,0.003114313,0.005545458,0.0034971423
31887,-0.05580481,-0.056204528,-0.057085656,-0.056575365,-0.059168935
31888,-0.0404125,-0.041288562,-0.04144268,-0.041434817,-0.044471674
31889,0.048112594,0.049968705,0.04709671,0.04797223,0.047404837
31890,0.06643236,0.06607194,0.066208795,0.068755,0.062881164
31891,0.0050685853,0.0033862293,0.0038117114,0.004654318,0.0023321286
31892,-0.061879355,-0.05927076,-0.06248767,-0.064511105,-0.06199217
31893,-0.03962826,-0.039054595,-0.042579234,-0.04117211,-0.04565411
31894,0.05042187,0.048181273,0.049220547,0.04938312,0.047320373
31895,0.0613503,0.061109476,0.06394373,0.061950732,0.061683215
31896,0.004874848,0.004313387,0.003583476,0.005114265,0.0020525604
31897,-0.057389013,-0.060089193,-0.060920417,-0.05723264,-0.061135888
31898,-0.039800867,-0.041118324,-0.040540025,-0.0415776,-0.042919338
31899,0.045824505,0.047363903,0.04785811,0.045817096,0.043214746
31900,0.0754981,0.07431565,0.07054796,0.07680503,0.07216948
31901,0.0040259724,0.004531459,0.004503265,0.003208235,0.0019386206
31902,-0.074195385,-0.07127582,-0.0714274,-0.07615305,-0.07875752
31903,-0.02793713,-0.028156102,-0.029557884,-0.029591933,-0.032185227
31904,0.03767404,0.03680572,0.040000275,0.038101718,0.03882514
31905,0.04841785,0.047727123,0.049453765,0.049681365,0.052033737
31906,0.008035004,0.008321181,0.008698329,0.009450212,0.007184431
31907,-0.06341608,-0.06730217,-0.06755021,-0.065180674,-0.070590675
31908,-0.04585287,-0.047245882,-0.045903876,-0.046516847,-0.045103893
31909,0.050600305,0.053437553,0.052740835,0.051266365,0.050397344
31910,0.07432152,0.071591586,0.07156965,0.07429433,0.069754675
31911,-0.0016861856,-0.0030455813,-0.0023458898,-0.0030215085,-0.0035409182
31912,-0.043029413,-0.04054047,-0.043299332,-0.046483874,-0.04579492
31913,-0.032645255,-0.02968879,-0.0321815,-0.033740014,-0.03238298
31914,0.03678292,0.03454928,0.03657359,0.03772138,0.035946384
31915,0.083526626,0.07818765,0.079981685,0.084662214,0.08511798
31916,0.0045166463,0.004831571,0.0040325373,0.003364047,0.0047386093
31917,-0.065650985,-0.06762077,-0.0643885,-0.066380635,-0.07128982
31918,-0.037722155,-0.040203862,-0.040837515,-0.040448584,-0.038855046
31919,0.046682276,0.047742583,0.04674565,0.04585874,0.04771588
31920,0.06393844,0.06295827,0.066604465,0.067515835,0.06298196
31921,0.0027995706,0.00087065995,0.0027775913,0.0032699555,0.0014434531
31922,-0.055930503,-0.05690515,-0.057932243,-0.056712955,-0.058079004
31923,-0.044421222,-0.041724816,-0.041498274,-0.043893885,-0.045383222
31924,0.04853616,0.044544246,0.04804817,0.050105043,0.045870047
31925,0.06799573,0.06355171,0.06423259,0.06856726,0.06443356
31926,0.0029507428,0.0022480562,0.0031380206,0.0028537512,0.00063156337
31927,-0.056981847,-0.06064388,-0.059142977,-0.05852992,-0.060376517
31928,-0.04055375,-0.04240744,-0.04296317,-0.04319162,-0.043582905
31929,0.049733452,0.047940522,0.048032664,0.048540562,0.04689787
31930,0.06365525,0.06415185,0.065770864,0.0645898,0.063526876
31931,0.0032853894,0.0028146356,0.0030394867,0.0021128058,0.0010979921
31932,-0.05561609,-0.05801833,-0.060484506,-0.060513686,-0.061295245
31933,-0.0408136,-0.043047305,-0.042695828,-0.043016694,-0.04290331
31934,0.04813429,0.048585206,0.047041073,0.046025366,0.045968845
31935,0.063537195,0.06489138,0.062386267,0.060728073,0.06119483
31936,0.0039386004,0.002812907,0.0035292208,0.0021262765,0.002996415
31937,-0.057280652,-0.057550065,-0.058083482,-0.061325237,-0.06004329
31938,-0.040167913,-0.04092607,-0.04163862,-0.04282315,-0.042886272
31939,0.047890764,0.046633102,0.0464544,0.046024397,0.04425868
31940,0.07178387,0.07280159,0.0737027,0.07318881,0.07156214
31941,0.0036589503,0.0039121434,0.0032249168,0.0029296204,0.0011237822
31942,-0.066723935,-0.069062956,-0.07062509,-0.07280109,-0.076262616
31943,-0.027326286,-0.028064236,-0.02825655,-0.028703883,-0.030981824
31944,0.03648399,0.037716463,0.037746236,0.0376157,0.037682563
31945,0.04790674,0.04993871,0.051083207,0.04820676,0.04822433
31946,0.007716626,0.008652657,0.008763552,0.010476321,0.008216277
31947,-0.06911551,-0.06705914,-0.067751385,-0.06295867,-0.0657296
31948,-0.04419863,-0.044929318,-0.045754664,-0.048367377,-0.046740092
31949,0.05484403,0.052413736,0.051486038,0.052447848,0.052109152
31950,0.07197893,0.07185127,0.07261943,0.074292555,0.072806604
31951,-0.0014999807,-0.0024076104,-0.0022319257,-0.0045443475,-0.0028088093
31952,-0.041522667,-0.043348923,-0.045215547,-0.043727517,-0.04318455
31953,-0.026730776,-0.03163603,-0.034647644,-0.03236045,-0.033695996
31954,0.03216587,0.034848288,0.037121594,0.036982954,0.037467927
31955,0.07401071,0.07762599,0.08336569,0.07847473,0.08200131
31956,0.0043330416,0.002985783,0.0026723146,0.0036811456,0.0034413114
31957,-0.06863382,-0.066130266,-0.066893116,-0.06505941,-0.06569576
31958,-0.040688895,-0.040676348,-0.040360715,-0.041779056,-0.039629955
31959,0.047746368,0.045914024,0.045503385,0.04706964,0.047537252
31960,0.0640886,0.0638708,0.06440419,0.06483864,0.064740665
31961,0.0016824752,0.0021631867,0.0017688721,0.0014700592,0.0018712506
31962,-0.05429262,-0.058908813,-0.059468538,-0.060077846,-0.058639303
31963,-0.039016522,-0.043042775,-0.043714892,-0.04290037,-0.042182513
31964,0.045700777,0.050873075,0.05026292,0.04875338,0.046586465
31965,0.06202663,0.066237986,0.06663062,0.06645064,0.063743845
31966,0.0027176365,0.0031992793,0.0026084855,0.0021257084,0.0028305836
31967,-0.05826778,-0.05747497,-0.059031114,-0.06202936,-0.06013625
31968,-0.043221273,-0.0423178,-0.042866677,-0.043453917,-0.04288934
31969,0.046911262,0.048200984,0.048570715,0.04718795,0.047869485
31970,0.06502215,0.065346375,0.06448339,0.06387149,0.06520542
31971,0.003051743,0.003361296,0.0004582666,-0.00031719543,0.00155399
31972,-0.063411474,-0.060409423,-0.060143188,-0.060097348,-0.057894386
31973,-0.04192426,-0.040977612,-0.042251825,-0.04116249,-0.040394604
31974,0.049126647,0.04868219,0.045503497,0.045419298,0.045446143
31975,0.060731977,0.06149991,0.061099768,0.062899515,0.062179357
31976,0.0032260343,0.0030550659,0.002445057,0.0047463626,0.003653884
31977,-0.05876568,-0.058813393,-0.059093572,-0.059683993,-0.057862446
31978,-0.041478775,-0.042053632,-0.043223083,-0.0416144,-0.04279542
31979,0.044619683,0.045480568,0.045402326,0.047887295,0.04531309
31980,0.073423415,0.07315864,0.073298946,0.07380249,0.07273434
31981,0.0012240335,0.0012818165,0.0017285794,0.0029466446,0.001280494
31982,-0.07368069,-0.073767945,-0.07214332,-0.07013066,-0.07413778
31983,-0.028478086,-0.029398799,-0.028335333,-0.027150974,-0.030494288
31984,0.035090372,0.0364922,0.036963403,0.03668949,0.03731118
31985,0.048387527,0.048865765,0.047163725,0.047364578,0.04798211
31986,0.0061001033,0.0064866245,0.009056717,0.009313911,0.0076935366
31987,-0.067420796,-0.06862504,-0.06411992,-0.06402828,-0.067653716
31988,-0.046551444,-0.046769,-0.04818575,-0.049343012,-0.04823105
31989,0.050861813,0.04936344,0.04946499,0.049812265,0.0474066
31990,0.07226293,0.07096091,0.073505506,0.07380231,0.06912397
31991,-0.0039246306,-0.004144624,-0.005359575,-0.006386578,-0.006194666
31992,-0.043353893,-0.046473265,-0.04819119,-0.04846561,-0.050428376
31993,-0.03095293,-0.033185795,-0.031537443,-0.03329794,-0.037807345
31994,0.03357233,0.03526999,0.03507863,0.03408125,0.036569014
31995,0.07421654,0.08300473,0.07629723,0.0760376,0.082520336
31996,0.0022100136,0.0024663787,0.0025861273,0.0016807579,-0.00024232175
31997,-0.064797625,-0.07405624,-0.06526324,-0.066215284,-0.06520082
31998,-0.041552335,-0.039681517,-0.04270964,-0.041871015,-0.041106977
31999,0.045200385,0.046650857,0.04473488,0.045649417,0.04333435
32000,0.06398958,0.05915899,0.06547338,0.06558332,0.06644182
32001,-8.3468854e-05,0.00038321316,-0.00041367114,0.0018554032,0.0005826354
32002,-0.05666473,-0.056985244,-0.05804278,-0.058517374,-0.061467275
32003,-0.042180404,-0.044776056,-0.04378618,-0.043906026,-0.046231195
32004,0.046309903,0.045885433,0.046262525,0.05000531,0.04735479
32005,0.06375807,0.06919727,0.06555024,0.06644328,0.060846698
32006,0.001975447,0.0005825078,0.00091043115,0.002696015,-0.0012347549
32007,-0.05811102,-0.06352897,-0.060765423,-0.058632,-0.06037689
32008,-0.043166235,-0.04147596,-0.044135585,-0.0443165,-0.046894588
32009,0.04735728,0.047943175,0.04683373,0.04818246,0.04566679
32010,0.062007464,0.061362624,0.060985535,0.062405713,0.061817378
32011,0.0011409223,-5.7667494e-05,4.3809414e-06,0.0006604567,0.0006868318
32012,-0.062057033,-0.05765269,-0.061627336,-0.0606301,-0.062016547
32013,-0.042308338,-0.04408905,-0.045390055,-0.04507627,-0.04378722
32014,0.04834865,0.04506857,0.045664366,0.044943824,0.046518214
32015,0.059117123,0.06324425,0.06052959,0.060035154,0.058908388
32016,0.0013087541,0.0014890134,0.0006160438,0.00070104003,0.0003809929
32017,-0.059914336,-0.062114447,-0.06327414,-0.062360503,-0.060707778
32018,-0.042023346,-0.0424127,-0.043083407,-0.043955088,-0.04553984
32019,0.042807385,0.043084525,0.04538041,0.04316864,0.041382696
32020,0.07093841,0.06710701,0.068813175,0.06980218,0.07176549
32021,0.00028374046,0.0015371367,0.00047683343,-0.0005168319,-0.00053264666
32022,-0.07495399,-0.07573696,-0.070189655,-0.07522309,-0.075672895
32023,-0.029135995,-0.032203197,-0.028939113,-0.030309618,-0.029405698
32024,0.035637274,0.038109615,0.035087615,0.035894006,0.037148014
32025,0.047987446,0.04831682,0.050189003,0.048591733,0.050382033
32026,0.006190017,0.006875336,0.0066471994,0.00724186,0.008978419
32027,-0.067189015,-0.06607759,-0.07139549,-0.06702568,-0.06704819
32028,-0.04615523,-0.045332845,-0.046750415,-0.04784903,-0.045237012
32029,0.04940883,0.05009578,0.05194677,0.05108632,0.051691853
32030,0.07270336,0.07089501,0.067992814,0.07104118,0.071257986
32031,-0.0036599487,-0.0039894283,-0.0056125894,-0.006962292,-0.0051588863
32032,-0.04723899,-0.045394853,-0.042688414,-0.045640074,-0.047273576
32033,-0.03332892,-0.0333907,-0.031741083,-0.033458546,-0.03376028
32034,0.033125803,0.03505528,0.032923967,0.032283902,0.033774644
32035,0.07653327,0.078472316,0.078104906,0.07533225,0.07834518
32036,-0.00018093782,0.0014833696,0.003354773,0.0013757851,0.0017788187
32037,-0.06892373,-0.0686899,-0.071870364,-0.07163507,-0.070604205
32038,-0.0425514,-0.041800763,-0.042421684,-0.04373708,-0.04330431
32039,0.042727962,0.044996254,0.046579786,0.04609193,0.044310264
32040,0.06252393,0.06179315,0.06050519,0.06119159,0.061170436
32041,0.00054334104,-6.467104e-06,-0.0017787069,-0.0011559129,-0.0016896874
32042,-0.059239283,-0.058905765,-0.059115596,-0.05881779,-0.06149955
32043,-0.045961954,-0.04414949,-0.045770846,-0.043190338,-0.04649105
32044,0.0490655,0.045446657,0.043450736,0.044998504,0.0442895
32045,0.06521275,0.06442514,0.06371485,0.06380931,0.062495008
32046,0.0006335154,0.0013755262,-0.00046359748,0.0012650527,-0.00084262714
32047,-0.058863305,-0.061824694,-0.06284498,-0.062490076,-0.0629625
32048,-0.0447171,-0.04414024,-0.045380544,-0.044926662,-0.04540036
